Core,Lamp,Robertson Item,Successor Item,Robertson Base Item,Inventory Status,Substitute Item,sku Family,Product Type of sku Family (Electronic or Magnetic) ,Version (Magnetic only),Version Description,"Starting Method (Rapid, Instant, Program)",Lamp Connection (Parallel or Serial), Ballast Factor ,Maximum Possible Lamp Combinations,# of Lamps,Maximum Voltage Combinations, Voltage -120V , Voltage -240V , Voltage -277V, Voltage -347V,Power factor,Dimming (0-10V)  ," Length (in "") "," Width (in "") "," Height (in "") ", Weight (in lbs.) ,Philips-Advance,GE,Osram,Universal,Fulham,Keystone,Hatch,Halco,Radionic Industries
PSR2GPH55MV /A,GPH463T5                   ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,GPH508T5                   ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,GPH508T5                   ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,GPH810T5                   ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,GPH810T5                   ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,GPH851T5                   ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,GPH851T5                   ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,TUV18WPL-L                 ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,TUV18WPL-L                 ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,TUV36WPL-L                 ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,TUV36WPL-L                 ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,TUV55WPL-L                 ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  1 ,120/277,Y,N,Y,N,  0.97 ,N,DK,DK,DK,DK,,,,,,,,,
PSR2GPH55MV /A,TUV55WPL-L                 ,PSR2GPH55MV   /A,,PSR2GPH55MV   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,DK,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F17T8                      ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.18 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F17T8                      ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.99 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F25T8                      ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.01 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F25T8                      ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.87 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F28T8                      ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.00 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F28T8                      ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.87 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F32T8                      ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.10 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F32T8                      ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.93 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F32T8ES/25                ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.07 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F32T8ES/25                ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.91 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F32T8ES/28                ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.00 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F32T8ES/28                ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.87 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F32T8ES/30                ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.92 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F32T8ES/30                ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.86 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSS232T8HEMV /A,F40T8                      ,PSS232T8HEMV  /A,,PSS232T8HEMV  ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.97 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PST135T5MVW /W,F14T5                      ,PST135T5MVW   /W,,PST135T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.08 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST135T5MVW /W,F21T5                      ,PST135T5MVW   /W,,PST135T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.05 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST135T5MVW /W,F28T5                      ,PST135T5MVW   /W,,PST135T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.03 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST135T5MVW /W,F35T5                      ,PST135T5MVW   /W,,PST135T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.00 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST139T5MVW /W,F24T5HO                    ,PST139T5MVW   /W,,PST139T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.00 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST139T5MVW /W,F39T5HO                    ,PST139T5MVW   /W,,PST139T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.99 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST139T5MVW /W,FT24W/2G11                 ,PST139T5MVW   /W,,PST139T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.99 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST139T5MVW /W,FT36W/2G11                 ,PST139T5MVW   /W,,PST139T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.97 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST139T5MVW /W,FT40W/2G11/RS              ,PST139T5MVW   /W,,PST139T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.99 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST154T5IVCD /A,F54T5HO                    ,PST154T5IVCD  /A,,PST154T5IVCD  ,In-Stock,NA,P20075,Dimming,,,Program Start,DK,  0.05 ,1,  1 ,120/277,Y,N,Y,N,  0.92 ,N,DK,DK,DK,DK,,,,,,,,,
PST154T5IVCD /A,FT50W/2G11/RS              ,PST154T5IVCD  /A,,PST154T5IVCD  ,In-Stock,NA,P20075,Dimming,,,Program Start,DK,  0.06 ,1,  1 ,120/277,Y,N,Y,N,  0.95 ,N,DK,DK,DK,DK,,,,,,,,,
PST154T5IVCD /A,FT55W/2G11/RS              ,PST154T5IVCD  /A,,PST154T5IVCD  ,In-Stock,NA,P20075,Dimming,,,Program Start,DK,  0.04 ,1,  1 ,120/277,Y,N,Y,N,  0.92 ,N,DK,DK,DK,DK,,,,,,,,,
PST154T5MVW /W,F54T5HO                    ,PST154T5MVW   /W,,PST154T5MVW   ,Limited,NA,P20061,Electronic,,,Program Start,DK,  1.00 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST154T5MVW /W,FC12T5HO (55W)             ,PST154T5MVW   /W,,PST154T5MVW   ,Limited,NA,P20061,Electronic,,,Program Start,DK,  0.85 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST154T5MVW /W,FT50W/2G11/RS              ,PST154T5MVW   /W,,PST154T5MVW   ,Limited,NA,P20061,Electronic,,,Program Start,DK,  1.12 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST154T5MVW /W,FT55W/2G11/RS              ,PST154T5MVW   /W,,PST154T5MVW   ,Limited,NA,P20061,Electronic,,,Program Start,DK,  0.85 ,1,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST224T5MVW /W,F24T5HO                    ,PST224T5MVW   /W,,PST224T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.99 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST224T5MVW /W,FT24W/2G11                 ,PST224T5MVW   /W,,PST224T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  0.95 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST228T5MVW /W,F14T5                      ,PST228T5MVW   /W,,PST228T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.03 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST228T5MVW /W,F21T5                      ,PST228T5MVW   /W,,PST228T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.00 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PST228T5MVW /W,F28T5                      ,PST228T5MVW   /W,,PST228T5MVW   ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.00 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV228T5MV /A,F14T5                      ,PSV228T5MV    /A,,PSV228T5MV    ,Substitute item, PSA228T5MV ,P20138,Electronic,,,Program Start,DK,  1.05 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV228T5MV /A,F14T5                      ,PSV228T5MV    /A,,PSV228T5MV    ,Substitute item, PSA228T5MV ,P20138,Electronic,,,Program Start,DK,  1.04 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV228T5MV /A,F21T5                      ,PSV228T5MV    /A,,PSV228T5MV    ,Substitute item, PSA228T5MV ,P20138,Electronic,,,Program Start,DK,  1.04 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV228T5MV /A,F21T5                      ,PSV228T5MV    /A,,PSV228T5MV    ,Substitute item, PSA228T5MV ,P20138,Electronic,,,Program Start,DK,  1.03 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV228T5MV /A,F28T5                      ,PSV228T5MV    /A,,PSV228T5MV    ,Substitute item, PSA228T5MV ,P20138,Electronic,,,Program Start,DK,  1.03 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV228T5MV /A,F28T5                      ,PSV228T5MV    /A,,PSV228T5MV    ,Substitute item, PSA228T5MV ,P20138,Electronic,,,Program Start,DK,  1.02 ,1/2,  2 ,120/277,Y,N,Y,N,  1.00 ,N,DK,DK,DK,DK,,,,,,,,,
PSV235T5MV /A,F14T5                      ,PSV235T5MV    /A,,PSV235T5MV    ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.05 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV235T5MV /A,F14T5                      ,PSV235T5MV    /A,,PSV235T5MV    ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.04 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV235T5MV /A,F21T5                      ,PSV235T5MV    /A,,PSV235T5MV    ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.04 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV235T5MV /A,F21T5                      ,PSV235T5MV    /A,,PSV235T5MV    ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.03 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV235T5MV /A,F28T5                      ,PSV235T5MV    /A,,PSV235T5MV    ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.03 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV235T5MV /A,F28T5                      ,PSV235T5MV    /A,,PSV235T5MV    ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.02 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV235T5MV /A,F35T5                      ,PSV235T5MV    /A,,PSV235T5MV    ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.00 ,1/2,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV235T5MV /A,F35T5                      ,PSV235T5MV    /A,,PSV235T5MV    ,Discontinued,NA,NA,Electronic,,,Program Start,DK,  1.00 ,1/2,  2 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSV239T5MVW /W,F24T5HO                    ,PSV239T5MVW   /W,,PSV239T5MVW   ,Substitute item, PSA239T5MV ,P20139,Electronic,,,Program Start,DK,  1.05 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV239T5MVW /W,F39T5HO                    ,PSV239T5MVW   /W,,PSV239T5MVW   ,Substitute item, PSA239T5MV ,P20139,Electronic,,,Program Start,DK,  0.99 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV239T5MVW /W,FC12T5                     ,PSV239T5MVW   /W,,PSV239T5MVW   ,Substitute item, PSA239T5MV ,P20139,Electronic,,,Program Start,DK,  0.99 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV239T5MVW /W,FC9T5                      ,PSV239T5MVW   /W,,PSV239T5MVW   ,Substitute item, PSA239T5MV ,P20139,Electronic,,,Program Start,DK,  1.10 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV239T5MVW /W,FC9T5 & FC12T5 (22W & 40W) ,PSV239T5MVW   /W,,PSV239T5MVW   ,Substitute item, PSA239T5MV ,P20139,Electronic,,,Program Start,DK,  1.05 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV239T5MVW /W,FT24W/2G11                 ,PSV239T5MVW   /W,,PSV239T5MVW   ,Substitute item, PSA239T5MV ,P20139,Electronic,,,Program Start,DK,  1.08 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV239T5MVW /W,FT36W/2G11                 ,PSV239T5MVW   /W,,PSV239T5MVW   ,Substitute item, PSA239T5MV ,P20139,Electronic,,,Program Start,DK,  0.97 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,F54T5HO                    ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.93 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,F54T5HO                    ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.91 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,FC12T5HO (55W)             ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.90 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,FC12T5HO (55W)             ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.88 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,FT36W/2G11                 ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.13 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,FT36W/2G11                 ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.06 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,FT50W/2G11/RS              ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.08 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,FT50W/2G11/RS              ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.02 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,FT55W/2G11/RS              ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.90 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MV /A,FT55W/2G11/RS              ,PSV254T5MV    /A,,PSV254T5MV    ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.88 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,F54T5HO                    ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.93 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,F54T5HO                    ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.91 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,FC12T5HO (55W)             ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.90 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,FC12T5HO (55W)             ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.88 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,FT36W/2G11                 ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.13 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,FT36W/2G11                 ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.06 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,FT50W/2G11/RS              ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.08 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,FT50W/2G11/RS              ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.02 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,FT55W/2G11/RS              ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.90 ,1/2,  1 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVEL /A,FT55W/2G11/RS              ,PSV254T5MVEL  /A,,PSV254T5MVEL  ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.88 ,1/2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVW /W,F54T5HO                    ,PSV254T5MVW   /W,,PSV254T5MVW   ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.00 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVW /W,FC12T5HO (55W)             ,PSV254T5MVW   /W,,PSV254T5MVW   ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.85 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVW /W,FT36W/2G11                 ,PSV254T5MVW   /W,,PSV254T5MVW   ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.10 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVW /W,FT50W/2G11/RS              ,PSV254T5MVW   /W,,PSV254T5MVW   ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  1.03 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSV254T5MVW /W,FT55W/2G11/RS              ,PSV254T5MVW   /W,,PSV254T5MVW   ,Substitute item, PSL254T5MV ,P20142,Electronic,,,Program Start,DK,  0.75 ,2,  2 ,120/277,Y,N,Y,N,  0.98 ,N,DK,DK,DK,DK,,,,,,,,,
PSY454T5MVEL /A,F54T5HOES                 ,PSY454T5MVEL  /A,,PSY454T5MVEL  ,Substitute item,PSY454T5MVEL  AH,P20147,Electronic,,,Program Start,DK,  0.94 ,1/2/3/4,  1 ,120/277,Y,N,Y,N,  0.99 ,N,DK,DK,DK,DK,,,,,,,,,
PSY454T5MVEL /A,F54T5HOES                 ,PSY454T5MVEL  /A,,PSY454T5MVEL  ,Substitute item,PSY454T5MVEL  AH,P20147,Electronic,,,Program Start,DK,  0.92 ,1/2/3/4,  2 ,120/277,Y,N,Y,N,  1.00 ,N,DK,DK,DK,DK,,,,,,,,,
PSY454T5MVEL /A,F54T5HOES                 ,PSY454T5MVEL  /A,,PSY454T5MVEL  ,Substitute item,PSY454T5MVEL  AH,P20147,Electronic,,,Program Start,DK,  0.88 ,1/2/3/4,  3 ,120/277,Y,N,Y,N,  1.00 ,N,DK,DK,DK,DK,,,,,,,,,
PSY454T5MVEL /A,F54T5HOES                 ,PSY454T5MVEL  /A,,PSY454T5MVEL  ,Substitute item,PSY454T5MVEL  AH,P20147,Electronic,,,Program Start,DK,  0.88 ,1/2/3/4,  4 ,120/277,Y,N,Y,N,  1.00 ,N,DK,DK,DK,DK,,,,,,,,,
