sku,store,attribute_set,name,base_item,sku_family,type,visibility,visibility_def,simples_skus,packaging_type_rank,packaging_type,package_count,package_piececount,version_number,overall_status_rank,overall_status,specific_status_rank,specific_status,lead_style,product_type,description,frequency_hertz,price,price_piece,min_order_qty,version_description,starting_method,lamp_connection,ballast_factor,lamp_combinations,number_of_lamps,lamp_type,rohs_compliant,energy_star,input_power,input_type,max_voltage_combinations,power_factor,power_factor_value,line_voltage,line_current,min_start_temp,sound_rating,dimming_status,standards,approvals,ul_temp_code,product_patent,length_inches,width_inches,height_inches,mounting,remote_mounting, weight ,sku_length,sku_height,sku_width,sku_weight,lamps,successor_item,successor_base_item,successor_item_sku_family,substitute_item,substitute_base_item,substitute_item_product_type,substitute_item_overall_status,substitute_item_specific_status,substitute_item_sku_family,substitute_item_item_lead_style,competitor_cross,external_product_id,case_style,eol
RSW3240C120WS/A,default,Grouper,RSW3240C120WS /A,RSW3240C120WS,P20027,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Electronic,, 47-63 ,0.00, $ -   ,,Leads both ends,Preheat-Rapid ,Parallel,  0.76 ,2,  2 , T9 , Yes , No , 38-50 , Single ,120,Normal,0.54-0.56, 120 Â±10% , 0.56-0.69 ,  -   ,  -   ,N,  -   ," UL/935, CSA Certified (cUL) ",  -   ,  -   , 6.47 ,  1.88 ,  1.03 ,  -   ,  -   ,  0.81 ,,,,,"FC12T9 AND FC16T9, FC8T9, FC8T9 AND FC12T9 (22W AND 32W)",RSW3240C120WS AA,RSW3240C120WS,P20134,,,,,,,,"[""NPY120240CR"", ""KTEB2C721TPWS"", ""HC2C72RS12W"", ""E2CR72RS120PT""]",,9W,
1P20134,default,Grouper,RSW3240C120WS AA,RSW3240C120WS,P20134,simple,3, Searchable ,,  1 , 1 ,20,20,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 1 FC8T9 + 1 FC12T9 Circline Lamp Preheat-Rapid Start, 120Vac, 50-60Hz, Normal Ballast Factor, NPF",60,159.95, $ 8.00 ,,Leads both ends,Preheat Rapid ,Parallel,  0.71 ,2,  2 , T9 , Yes , No , 35-58 ,,120,Normal,0.5, 120 Â±10% , 0.53-0.84 ,  -   , A ,N,  -   ," UL/935, CSA Certified (cUL) ",  -   ,  -   , 6.47 ,  1.88 ,  1.03 ,  5.75 ,  -   ,  0.81 ,,,,,"FC12T9 AND FC16T9, FC8T9, FC8T9 AND FC12T9 (22W AND 32W)",,,,,,,,,,,"[""RS3240TPW"", ""GE242MVPS3W"", ""MB2X3240120RSCIRCSR"", ""474RSWS"", ""NPY120240CR"", "" WH5120L"", ""KTEB2C721TPWS"", ""KTEB2C721TPWSCP"", "" E629CF3240TP"", ""HC2C72RS12W"", ""E2CR72RS120PT"", ""VEC72120MR"", ""LC LC12014T""]",734832017041,9W1,
2P20134,default,Grouper,RSW3240C120WS AA,RSW3240C120WS,P20134,simple,3, Searchable ,,  4 ,2,10W,10,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 1 FC8T9 + 1 FC12T9 Circline Lamp Preheat-Rapid Start, 120Vac, 50-60Hz, Normal Ballast Factor, NPF",60,89.95, $ 9.00 ,,Leads both ends,Preheat Rapid ,Parallel, 0.90 ,2,  2 , T9 , Yes , No , 35-58 ,,120,Normal,0.5, 120 Â±10% , 0.53-0.84 ,  -   , A ,N,  -   ," UL/935, CSA Certified (cUL) ",  -   ,  -   , 6.47 ,  1.88 ,  1.03 ,  5.75 ,  -   ,  0.81 ,,,,,"FC12T9 AND FC16T9, FC8T9, FC8T9 AND FC12T9 (22W AND 32W)",,,,,,,,,,,"[""RS3240TPW"", ""GE242MVPS3W"", ""MB2X3240120RSCIRCSR"", ""474RSWS"", ""NPY120240CR"", "" WH5120L"", ""KTEB2C721TPWS"", ""KTEB2C721TPWSCP"", "" E629CF3240TP"", ""HC2C72RS12W"", ""E2CR72RS120PT"", ""VEC72120MR"", ""LC LC12014T""]",734832017058,9W1,
3P20134,default,Grouper,RSW3240C120WS AA,RSW3240C120WS,P20134,simple,3, Searchable ,,  5 ,3,1W,1,2,1,Ongoing,1,Active,Leaded,Electronic,"Fluorescent eBallast, 1 FC8T9 + 1 FC12T9 Circline Lamp Preheat-Rapid Start, 120Vac, 50-60Hz, Normal Ballast Factor, NPF",60,11.95, $ 11.95 ,,Leads both ends,Preheat Rapid ,Parallel,  0.76 ,2,  2 , T9 , Yes , No , 35-58 ,  -   ,120,Normal,0.5, 120 Â±10% , 0.53-0.84 ,  -   , A ,N,  -   ," UL/935, CSA Certified (cUL) ",  -   ,  -   , 6.47 ,  1.88 ,  1.03 ,  5.75 ,  -   ,  0.81 ,,,,,"FC12T9 AND FC16T9, FC8T9, FC8T9 AND FC12T9 (22W AND 32W)",,,,,,,,,,,"[""RS3240TPW"", ""GE242MVPS3W"", ""MB2X3240120RSCIRCSR"", ""474RSWS"", ""NPY120240CR"", "" WH5120L"", ""KTEB2C721TPWS"", ""KTEB2C721TPWSCP"", "" E629CF3240TP"", ""HC2C72RS12W"", ""E2CR72RS120PT"", ""VEC72120MR"", ""LC LC12014T""]",734832017065,9W1,
RSX132C120WS/A,default,Grouper,RSX132C120WS /A,RSX132C120WS,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,RSW3240C120WS AA,RSW3240C120WS,Electronic,Ongoing,Active,P20134,Leaded,,,,
RSX132T8120/B,default,Grouper,RSX132T8120 /B,RSX132T8120,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,FC12T9,,,,,,,,,,,,,,
RSX132T8120WT/A,default,Grouper,RSX132T8120WT /A,RSX132T8120WT,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,FC12T9,,,,,,,,,,,,,,
RSX140C120WS/A,default,Grouper,RSX140C120WS /A,RSX140C120WS,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,FC16T9,,,,,,,,,,,,,,
RSX140T12120/B,default,Grouper,RSX140T12120 /B,RSX140T12120,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F40T12,,,,,,,,,,,,,,
RSX1G1624/A,default,Grouper,RSX1G1624 /A,RSX1G1624,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Electronic,,47-63/DC,0.00, $ -   ,,Leads both ends,Preheat-Rapid ,DK, DK ,1,  1 , Germicidal , Yes , No , 16-20 , Single ,120, High ,  0.98 , 24 AC/DC Â± 20% , 0.67-0.85 ,  (18), A ,N," Class P, Type HL, Type 1 Outdoor "," UL/935 Listed, cUL/935 Certified ",  -   ,  -   ,DK,DK,DK,  6.00 ,  18.00 ,  999.99 ,,,,,"G16T5, GPH229T5, GPH254T5, GPH262T5, GPH287T5, GPH305T5, GPH330T5, GPH356T5, GPH357T5, LTC18W/2G11 , TUV16W, TUV16W4P-SE",,,,,,,,,,,,,9X,
RSX1G1624/B,default,Grouper,RSX1G1624 /B,RSX1G1624,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,47-63/DC,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"G16T5, GPH229T5, GPH254T5, GPH262T5, GPH287T5, GPH305T5, GPH330T5, GPH356T5, GPH357T5, LTC18W/2G11 , TUV16W, TUV16W4P-SE",,,,,,,,,,,,,,
RSX1G1624WS/B,default,Grouper,RSX1G1624WS /B,RSX1G1624WS,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,47-63/DC,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"G16T5, GPH229T5, GPH254T5, GPH262T5, GPH287T5, GPH305T5, GPH330T5, GPH356T5, GPH357T5, LTC18W/2G11 , TUV16W, TUV16W4P-SE",,,,,,,,,,,,,,
RSZ108T5120 AT,default,Grouper,RSZ108T5120 AT,RSZ108T5120,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Preheat-Rapid ,Series,  1.05 ,1/2,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   , 5.91 , 0.91 , 0.75 ,  -   ,  -   ,  0.35 ,,,,,"CFT7W/2G7, CFT9W/2G7, F4T5, F6T5, F8T5",,,,,,,,,,,"[""NPY120113CFL"", ""KTEB1081TPFC "", ""HL108RS12WF""]",,,
RSZ114T5120/A,default,Grouper,RSZ114T5120 /A,RSZ114T5120,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Electronic,,47-63,0.00, $ -   ,,Leads both ends,Preheat-Rapid ,Series,,1/2,  2 , T5 , Yes , No , 13-20 , Single ,120,Normal,0.50-0.53, 120 Â±10% , 0.22-0.30 ,  (20), A ,N," ANSI C62.41 , ANSI C82.11, FCC PART 18 (Class B), Class P, Type HL, Type 1 Outdoor, Type CC "," UL/935, CSA Certified (cUL) ",  -   ,  -   ,,,,  5.59 ,  18.00 ,  999.99 ,,,,,"CFQ13W/G24q, CFT7W/2G7, CFT9W/2G7, CFTR13W/GX24q, F13T5, F14T5, F21T5, F6T5, F8T5",,,,RSZ114T5120WT BT,RSZ114T5120   ,Electronic,Discontinued,Limited,P20149,Leaded,,,3C,
1P20149,default,Grouper,RSZ114T5120WT BT,RSZ114T5120WT,P20149,simple,4, Both ,,  1 , 1 ,120,120,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast,120V,50/60Hz,1xF14T5 ",50-60,594.00, $ 4.95 ,,,Preheat-Rapid ,Series,  1.03 ,1/2,  2 ,  -   ,  -   ,  -   ,  -   ,,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   , 5.91 , 0.91 , 0.75 ,  -   ,  -   ,  0.35 ,,,,,"CFQ13W/G24q, CFT7W/2G7, CFT9W/2G7, CFTR13W/GX24q, F13T5, F14T5, F21T5, F6T5, F8T5",,,,,,,,,,,"[""ICN2S28N"", ""GE GE228MVPSA"", ""QT2X28120PS"", ""QT2X28277PS"", ""QTP2X28T5120PSNE"", ""CBT113L120"", ""NPY120113CFL"", ""SC120113LT5"", ""SC120128LT5"", ""KTEB1141TPFC"", ""HC113RS12W"", ""HR13X1T10"", ""HR13X1T5"", ""E114RS120""]",,,
RSZ128T5120/A,default,Grouper,RSZ128T5120 /A,RSZ128T5120,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Electronic,,47-63,0.00, $ -   ,,Leads both ends,Preheat-Rapid ,Series,,1/2,  2 , T5 , Yes , No , 21-31 , Single ,120,Normal,0.51, 120 Â±10% , 0.34-0.47 , -18 (16 for Energy Saving Lamps) , A ,N," ANSI C62.41 , ANSI C82.11, FCC PART 18 (Class B) , Class P, Type HL, Type 1 Outdoor, Type CC "," UL/935, CSA Certified (cUL) ",  -   ,  -   , 5.91 , 0.91 , 0.75 ,  5.59 ,  18.00 ,  0.35 ,,,,,"CFQ18W/G24q, CFTR18W/GX24, F14T5, F21T5, F28T5, F28T5ES",,,,RSZ128T5120WT BT,RSZ128T5120   ,Electronic,Discontinued,Limited,P20150,Leaded,,,3C,
1P20150,default,Grouper,RSZ128T5120WT BT,RSZ128T5120WT,P20150,simple,4, Both ,,  1 , 1 ,120,120,2,2,Discontinued,2,Limited,Leaded,Electronic,"Fluorescent eBallast,120,50/60,1xF28T5    ",50-60,594.00, $ 4.95 ,,,Preheat-Rapid ,Series, 1.00 ,1/2,  2 ,  -   ,  -   ,  -   ,  -   ,,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   , 5.91 , 0.91 , 0.75 ,  -   ,  -   ,  0.35 ,,,,,"CFQ18W/G24q, CFTR18W/GX24, F14T5, F21T5, F28T5, F28T5ES",,,,,,,,,,,"[""ICN2S28N"", ""GE228MVPSA"", ""QTP2X28T5UNVPSN"", ""NPY120118CFL"", ""SC120128LT5"", ""NPY120214LT5"", ""KTEB1181TPSC"", ""KTEB1281TPFCPH"", ""HC118RS12W"", ""HL228HEPSUVS""]",,,
RSZ132T8120 AT,default,Grouper,RSZ132T8120 AT,RSZ132T8120,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,,Preheat-Rapid ,Series, 0.90 ,1/2,  2 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   , 6.44 , 0.91 , 0.75 ,  -   ,  -   ,  0.35 ,,,,,"F15T8, F17T8, F25T8, F32T8",,,,,,,,,,,"[""KTEB1261TP"", ""HL120RIS12W"", ""E120RS120""]",,,
RSZ132T8120/A,default,Grouper,RSZ132T8120 /A,RSZ132T8120,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Electronic,,50-60,0.00, $ -   ,,Leads both ends,Preheat-Rapid ,,,1/2,  2 , T8 , Yes , No , 15-27 , Single ,120,Normal,0.50-0.53, 120 Â±10% , 0.25-0.42 ,  -   ,  -   ,,  -   ," UL/935, CSA Certified (cUL) ",  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"F15T8, F17T8, F25T8, F32T8",,,,,,,,,,,,,3C,
RTS/A,default,Grouper,RTS /A,RTS,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,DK,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,,
RTS/B,default,Grouper,RTS /B,RTS,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,DK,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,,
RTS/C,default,Grouper,RTS /C,RTS,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,DK,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,,
RTS/D,default,Grouper,RTS /D,RTS,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,DK,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,,
RTSMH1/A,default,Grouper,RTSMH1 /A,RTSMH1,NA,simple,4, Both ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,DK,0.00, $ -   ,,,,,,,,  -   ,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,,
RUV5B,default,Grouper,RUV5B,RUV5B,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,,,,1,  1 , Germicidal ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,GPH436,,,,,,,,,,,,,,
S1/A,default,Grouper,S1 /A,S1,NA,simple,3, Searchable ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads one end,Preheat ,,,1,  1 , T12 , Yes , No ,  -   , Single ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F15T12,,,,,,,,,,,,,,
3M10330,default,Grouper,S1 /B,S1,M10330,simple,3, Searchable ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,NPF,120/60(1)F20T12 V1",60,24.95, $ 24.95 ,,Leads one end,Preheat ,,,1,  1 , T12 , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F20T12,,,,,,,,,,,,734832010943,,
S1/C,default,Grouper,S1 /C,S1,NA,simple,3, Searchable ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads one end,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F20T12,,,,,,,,,,,,,,
3M10331,default,Grouper,S12VACTT13 /A,S12VTT13,M10331,simple,4, Both ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 CFT13W/GX23, CFQ13W/GX23 CFL Lamp, Pre-Heat 12 Vac, 60Hz, Normal Ballast Factor, NPF",60,91.95, $ 91.95 ,,Leads both ends,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,"CFT13W/GX23, CFQ13W/GX23",,,,,,,,,,,,734832010950,,
S1327PSC/A,default,Grouper,S1327PSC /A,S1327PSC,NA,simple,4, Both ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads one end,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,277,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T5,,,,,,,,,,,,,,
S1327PSCWC1/A,default,Grouper,S1327PSCWC1 /A,S1327PSCWC1,NA,simple,3, Searchable ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads one end,Preheat ,,,1,  1 , T5 , Yes , No ,  -   , Single ,277,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T5,,,,,,,,,,,,,9A,
S1327PSCWC1/B,default,Grouper,S1327PSCWC1 /B,S1327PSCWC1,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads both ends,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,277,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T5,,,,,,,,,,,,,,
S1327PSCWC2/A,default,Grouper,S1327PSCWC2 /A,S1327PSCWC2,NA,simple,4, Both ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads one end,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,277,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T5,,,,,,,,,,,,,,
S135PSC/A,default,Grouper,S135PSC /A,S135PSC,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,Preheat ,,,1,  1 , T5 , Yes , No ,  -   , Single ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T5,,,,,,,,,,,,,9A,
S135PSCWC1/A,default,Grouper,S135PSCWC1 /A,S135PSCWC1,NA,simple,4, Both ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T5,,,,,,,,,,,,,,
S135PSCWT/A,default,Grouper,S135PSCWT /A,S135PSCWT,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T5,,,,,,,,,,,,,,
S135PSCWT/B,default,Grouper,S135PSCWT /B,S135PSCWT,NA,simple,3, Searchable ,,,,,,2,2,Discontinued,4,Unavailable,Leaded,Magnetic,,50,0.00, $ -   ,,Leads both ends,,,,1,  1 ,  -   ,  -   ,  -   ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T5,,,,,,,,,,,,,,
3M10332,default,Grouper,S138 /A,S138,M10332,simple,4, Both ,,  5 ,3,1W,1,1,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast,NPF,120/60(1)F13T8  V1",60,22.95, $ 22.95 ,,Leads one end,Preheat ,,,1,  1 , T8 , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T8,,,,,,,,,,,,734832010967,,
S13827/A,default,Grouper,S13827 /A,S13827,NA,simple,4, Both ,,,,,,1,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,Leads one end,Preheat ,,,1,  1 , T8 , Yes , No ,  -   , Single ,277,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T8,,,,,,,,,,,,,,
S13P/A,default,Grouper,S13P /A,S13P,NA,simple,3, Searchable ,,,,,,,2,Discontinued,4,Unavailable,Leaded,Magnetic,,60,0.00, $ -   ,,,Preheat ,,,1,  1 , T5 , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,,,,,,,,,,,,,,,
3M10333,default,Grouper,S13P /B,S13P,M10333,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F13T5 Linear Lamp; Also operates CFQ13W/G24q, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,54.95, $ 54.95 ,,Leads both ends,Preheat ,,,1,  1 , T5 , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,,  -   ,  -   ,  -   ,  -   ,,,,  -   ,  -   ,  999.99 ,,,,,F13T5,,,,,,,,,,,,734832010974,,
1M10072,default,Grouper,S13PSC /A,S13PSC,M10072,simple,3, Searchable ,,  1 , 1 ,42,42,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F13T5 Linear Lamp; Also operates CFQ13W/G24q, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,1092.00, $ 26.00 ,,Leads both ends,Preheat ,DK, DK ,1,  1 , T5 , Yes , No ,  -   ,,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   ,6.44,1.91,0.97,  -   ,  -   , 1.256 ,,,,,F13T5,,,,,,,,,,,,,9A,
2M10072,default,Grouper,S13PSC /A,S13PSC,M10072,simple,3, Searchable ,,  4 ,2,10W,10,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F13T5 Linear Lamp; Also operates CFQ13W/G24q, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,365.95, $ 36.60 ,,Leads both ends,Preheat ,DK, DK ,1,  1 , T5 , Yes , No ,  -   ,,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   ,6.44,1.91,0.97,  -   ,  -   , 1.256 ,,,,,F13T5,,,,,,,,,,,,734832006748,9A,
3M10072,default,Grouper,S13PSC /A,S13PSC,M10072,simple,3, Searchable ,,  5 ,3,1W,1,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F13T5 Linear Lamp; Also operates CFQ13W/G24q, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,41.95, $ 41.95 ,,Leads both ends,Preheat ,DK, DK ,1,  1 , T5 , Yes , No ,  -   ,  -   ,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   ,6.44,1.91,0.97,  -   ,  -   , 1.256 ,,,,,F13T5,,,,,,,,,,,,734832006755,9A,
5M10072,default,Grouper,S13PSC /A,S13PSC,M10072,simple,3, Searchable ,,  2 ,5,10,10,2,2,Discontinued,2,Limited,Leaded,Magnetic,"Fluorescent mBallast for 1 F13T5 Linear Lamp; Also operates CFQ13W/G24q, Preheat Start, 120Vac, 60Hz, Normal Ballast Factor, NPF",60,349.95, $ 35.00 ,,Leads both ends,Preheat ,DK, DK ,1,  1 , T5 , Yes , No ,  -   ,,120,Normal,,  -   ,  -   ,  -   ,  -   ,N,  -   ,  -   ,  -   ,  -   ,6.44,1.91,0.97,  -   ,  -   , 1.256 ,,,,,F13T5,,,,,,,,,,,,,9A,
